,district_id,apartment_addr_town,apartment_builder,apartment_build_year,apartment_build_month,school_name,school_addr_district,school_addr_town,st_name,apartment_floor_min,apartment_floor_max,apartment_parking,school_students,st_dist,st_volume,cluster
38,1,44,1571,2004,6,515,0,145,275,-1.0286911744970784,0.2624862056201876,0.25779297455173106,-0.8071689524487397,-0.646975133997993,-0.47744747934591886,3
39,1,44,1815,2012,8,515,0,145,275,-0.054004385098240966,-0.4652786547192247,4.242191426653916,-0.8071689524487397,-0.5954435168554947,-0.47744747934591886,3
40,1,44,1023,2003,10,89,0,4,181,-1.0286911744970784,-1.193043515058637,0.8900037990550297,-1.1909743868388458,-0.9263025696549985,-0.47744747934591886,3
41,1,44,61,2002,12,515,0,145,275,-0.833753816617311,-0.3197256826513422,1.0958398814514527,-0.8071689524487397,-0.740608697644287,-0.47744747934591886,3
42,1,44,1023,1999,8,351,0,132,6,-0.833753816617311,-1.0474905429907544,-0.4626333138357488,2.8652707177086465,-0.1228153202005464,1.3596372990917829,1
43,1,44,2078,1997,7,89,0,4,181,-0.054004385098240966,0.11693323355230513,-0.08036630367096356,-1.1909743868388458,-1.065287974896045,-0.47744747934591886,3
44,1,44,2831,2003,5,515,0,145,275,-0.833753816617311,-0.9019375709228721,0.22838781992367063,-0.8071689524487397,-0.579896028340535,-0.47744747934591886,3
45,1,44,2219,2007,12,515,0,145,275,-1.2236285323768459,-1.193043515058637,1.213460499963694,-0.8071689524487397,-1.008204141677518,-0.47744747934591886,3
46,1,44,2219,2011,9,515,0,145,275,-1.2236285323768459,-1.193043515058637,3.918734725745251,-0.8071689524487397,-0.9034521630109903,-0.47744747934591886,3
47,1,44,666,2007,2,515,0,145,275,-0.44387910085777593,-0.028619738515577326,0.2724955518657613,-0.8071689524487397,-1.1076165169091248,-0.47744747934591886,3
48,1,44,1023,1996,10,289,0,189,181,-1.2236285323768459,-1.0474905429907544,-1.0213312517688966,-0.6678423221564408,-0.6388569311744777,-0.47744747934591886,3
49,1,44,671,2003,7,515,0,145,6,-1.4185658902566134,-1.3385964871265195,1.0076244175672713,-0.8071689524487397,-0.03959737592400196,1.3596372990917829,1
50,1,44,902,2004,10,89,0,4,206,-0.6388164587375434,-0.7563845988549895,0.9782192629392109,-1.1909743868388458,-0.32266220267495616,-0.47744747934591886,3
51,1,44,2263,2002,10,351,0,132,275,-0.24894174297800845,-0.6108316267871071,0.33130586112188215,2.8652707177086465,-0.25813867487617453,-0.47744747934591886,3
52,1,44,954,2004,5,351,0,132,275,-0.44387910085777593,-0.4652786547192247,0.6106548300884559,2.8652707177086465,0.23279693107483904,-0.47744747934591886,3
53,1,44,959,2005,5,89,0,4,171,-0.833753816617311,-0.1741727105834598,-0.16858176755514484,-1.1909743868388458,-0.7493598600397288,-0.47744747934591886,3
54,1,44,2467,2003,4,515,0,145,275,-0.833753816617311,-0.9019375709228721,0.3166032838078519,-0.8071689524487397,-1.065833254580025,-0.47744747934591886,3
55,1,44,478,2018,6,515,0,145,6,-0.054004385098240966,-0.3197256826513422,-0.6831719735462018,-0.8071689524487397,-0.19584236232090027,1.3596372990917829,1
56,1,44,972,2012,5,515,0,145,275,-0.833753816617311,-1.0474905429907544,-1.0066286744548665,-0.8071689524487397,-0.13209240539902334,-0.47744747934591886,3
57,1,44,1023,2016,5,351,0,132,275,-0.833753816617311,-0.9019375709228721,-0.8301977466865038,2.8652707177086465,0.02218569232438176,-0.47744747934591886,3
58,1,44,1482,1986,10,351,0,132,275,0.5308076885410615,0.2624862056201876,1.3016759638478754,2.8652707177086465,-0.15971509190664293,-0.47744747934591886,0
59,1,44,3058,2012,8,89,0,4,59,-0.6388164587375434,-0.1741727105834598,-0.47733589114977903,-1.1909743868388458,-1.0690165223476213,-0.47744747934591886,3
60,1,44,1579,2004,6,515,0,145,275,-0.6388164587375434,-0.9019375709228721,0.08136204678336847,-0.8071689524487397,-0.5725700228265318,-0.47744747934591886,3
61,1,44,2895,2002,11,515,0,145,275,-1.0286911744970784,-1.0474905429907544,0.05195689215530805,-0.8071689524487397,-0.07004040172521862,-0.47744747934591886,3
62,1,44,41,2009,3,515,0,145,275,-0.6388164587375434,-0.7563845988549895,0.7723831805427879,-0.8071689524487397,-0.6579025106905171,-0.47744747934591886,3
63,1,44,285,2004,8,89,0,4,206,-0.6388164587375434,-0.7563845988549895,0.5224393662042746,-1.1909743868388458,-0.22781296429545614,-0.47744747934591886,3
64,1,44,3002,2003,6,89,0,4,181,-1.0286911744970784,-1.193043515058637,3.9922476123154023,-1.1909743868388458,-0.9028312819240739,-0.47744747934591886,3
65,1,44,765,2003,7,515,0,145,154,-0.6388164587375434,-0.9019375709228721,1.4192965823601171,-0.8071689524487397,-0.1877630036964783,1.3596372990917829,1
66,14,124,2321,1998,9,204,13,10,84,0.725745046420829,0.5535921497559525,0.7135728712866674,1.3484506105641858,0.167945431972498,3.196722077529485,1
67,1,44,357,2011,9,89,0,4,171,-1.0286911744970784,-1.0474905429907544,-1.1830596022232287,-1.1909743868388458,-0.4238123405890317,-0.47744747934591886,3
68,1,44,1218,2003,10,89,0,4,181,-0.833753816617311,-1.0474905429907544,-0.0215559944148427,-1.1909743868388458,-0.48172776315241733,-0.47744747934591886,3
69,1,44,775,1998,10,515,0,145,275,-0.6388164587375434,-0.7563845988549895,-0.0215559944148427,-0.8071689524487397,-0.3494214731601527,-0.47744747934591886,3
70,1,44,393,1996,3,89,0,4,59,-1.2236285323768459,-1.0474905429907544,0.05195689215530805,-1.1909743868388458,-1.2579092885028644,-0.47744747934591886,3
71,1,44,2426,2004,12,89,0,4,59,-1.613503248136381,-0.9019375709228721,1.63983524207057,-1.1909743868388458,-1.062859234173696,-0.47744747934591886,3
72,1,44,2078,1996,12,515,0,145,275,-0.6388164587375434,-0.9019375709228721,-1.638839498958165,-0.8071689524487397,-0.4042243249200405,-0.47744747934591886,3
73,1,44,1280,1996,7,351,0,132,275,-0.054004385098240966,-0.028619738515577326,-0.25679723143932615,2.8652707177086465,0.06420749821057223,-0.47744747934591886,3
74,1,44,1347,2014,12,515,0,145,206,1.3105571200601316,2.5913337587063063,0.9341115309971203,-0.8071689524487397,-0.8045031789872362,-0.47744747934591886,0
75,1,44,2058,2002,10,289,0,189,181,-1.0286911744970784,-0.9019375709228721,-0.4038230045796281,-0.6678423221564408,-0.7689169620915773,-0.47744747934591886,3
76,1,44,389,2002,5,515,0,145,206,-1.0286911744970784,-1.193043515058637,0.37541359306397276,-0.8071689524487397,-0.7903226723611174,-0.47744747934591886,3
77,1,44,614,2002,8,515,0,145,275,-0.6388164587375434,-0.9019375709228721,-0.06566372635693335,-0.8071689524487397,-0.4571014018128628,-0.47744747934591886,3
78,1,44,2363,2004,7,89,0,4,171,-0.44387910085777593,-0.7563845988549895,0.24309039723770084,-1.1909743868388458,-0.7722833376049325,-0.47744747934591886,3
79,1,44,2410,2001,10,89,0,4,181,-1.0286911744970784,-1.193043515058637,1.1693527680216034,-1.1909743868388458,-0.7537839508332951,-0.47744747934591886,3
80,1,44,2452,2003,8,89,0,4,59,-0.6388164587375434,-0.7563845988549895,0.8017883351708484,-1.1909743868388458,-0.9018766902966604,-0.47744747934591886,3
81,1,44,692,2011,4,89,0,4,171,-1.0286911744970784,-0.9019375709228721,0.1254697787254591,-1.1909743868388458,-0.7393026299293095,-0.47744747934591886,3
82,1,44,1023,2005,9,515,0,145,206,-0.833753816617311,-1.0474905429907544,0.8605986444269692,-0.8071689524487397,-0.5425869968658864,-0.47744747934591886,3
83,1,44,2566,2004,4,515,0,145,275,-0.833753816617311,-0.7563845988549895,-0.16858176755514484,-0.8071689524487397,-0.34063097090424577,-0.47744747934591886,3
84,1,44,178,2004,4,515,0,145,6,-0.833753816617311,-0.9019375709228721,0.7429780259147278,-0.8071689524487397,-0.21791878068895387,1.3596372990917829,1
85,1,44,2786,2003,10,89,0,4,181,-0.44387910085777593,-0.7563845988549895,-0.22739207681126572,-1.1909743868388458,-0.8136832449940222,-0.47744747934591886,3
86,1,44,2895,2004,11,351,0,132,275,-0.6388164587375434,-0.9019375709228721,0.684167716658607,2.8652707177086465,-0.007293037321508167,-0.47744747934591886,3
87,1,44,875,2003,2,515,0,145,206,-1.0286911744970784,-1.193043515058637,1.2281630772777243,-0.8071689524487397,-0.5137112262352022,-0.47744747934591886,3
88,1,44,901,2006,9,89,0,4,171,-0.6388164587375434,-0.7563845988549895,1.3016759638478754,-1.1909743868388458,-1.044434953143623,-0.47744747934591886,3
89,1,44,2831,2005,6,515,0,145,275,-0.6388164587375434,-0.9019375709228721,0.3166032838078519,-0.8071689524487397,-0.9307197994516799,-0.47744747934591886,3
90,1,44,1023,1998,11,515,0,145,275,-0.833753816617311,-0.7563845988549895,0.8311934897989088,-0.8071689524487397,-0.2664354201433391,-0.47744747934591886,3
91,1,44,935,2013,6,515,0,145,206,-0.6388164587375434,-0.4652786547192247,-1.138951870281138,-0.8071689524487397,-0.351095947711661,-0.47744747934591886,3
92,1,44,975,1997,12,515,0,145,275,-0.44387910085777593,-0.4652786547192247,0.37541359306397276,-0.8071689524487397,-0.6950605741462589,-0.47744747934591886,3
93,1,44,1149,1997,4,515,0,145,275,2.4801812673387365,1.4269099821632472,2.0368048295493852,-0.8071689524487397,-0.7707665355445722,-0.47744747934591886,0
94,1,44,3179,2003,6,89,0,4,206,0.9206824043005964,0.2624862056201876,-0.09506888098499378,-1.1909743868388458,-0.5050175866463422,-0.47744747934591886,0
95,1,44,755,2003,3,89,0,4,59,-1.0286911744970784,-0.9019375709228721,1.4634043143022073,-1.1909743868388458,-0.7441483981131664,-0.47744747934591886,3
96,1,58,376,1996,7,113,0,198,127,0.335870330661294,-0.028619738515577326,9.182257404168064,-0.307696126872574,-0.10403771087462496,-0.47744747934591886,0
97,1,58,2353,1983,12,112,0,192,69,1.115619762180364,0.40803917768807,0.1254697787254591,2.037197348990267,-1.2411834042073546,1.3596372990917829,1
98,1,58,2354,1984,12,112,0,192,69,1.115619762180364,0.40803917768807,0.1254697787254591,2.037197348990267,-1.2996856637476386,1.3596372990917829,1
99,1,58,2072,1999,12,112,0,192,281,-0.24894174297800845,-0.6108316267871071,1.4045940050460866,2.037197348990267,-0.4056049505403293,-0.47744747934591886,3
100,1,58,183,2003,12,117,0,145,151,0.14093297278152653,-0.028619738515577326,-0.16858176755514484,0.23646637257093275,-1.104171748636686,1.3596372990917829,1
101,1,58,183,2004,2,117,0,145,151,0.335870330661294,-0.1741727105834598,-0.16858176755514484,0.23646637257093275,-1.0808601943047191,1.3596372990917829,1
102,1,58,1620,2008,2,99,0,145,281,1.7004318358196664,0.8446980938917173,1.1105424587654829,3.5881919126215176,-0.8725956773632805,-0.47744747934591886,0
103,1,58,1796,2000,7,112,0,192,281,-0.44387910085777593,1.8635688983668945,0.2871981291797915,2.037197348990267,-0.786311154441063,-0.47744747934591886,0
104,1,58,375,1999,10,112,0,192,281,-0.833753816617311,-1.0474905429907544,1.7574558605828117,2.037197348990267,-1.1289609999555141,-0.47744747934591886,3
105,1,58,1798,2000,2,112,0,192,281,-0.6388164587375434,-0.6108316267871071,1.375188850418026,2.037197348990267,-0.5420957964463256,-0.47744747934591886,3
106,1,58,1023,1983,3,113,0,198,276,1.115619762180364,0.40803917768807,-0.08036630367096356,-0.307696126872574,-0.6881227758362222,-0.47744747934591886,0
107,1,58,1023,1983,11,113,0,198,276,0.9206824043005964,0.2624862056201876,-0.16858176755514484,-0.307696126872574,-0.2799493926614448,-0.47744747934591886,0
108,1,58,3139,2008,6,99,0,145,281,1.7004318358196664,1.8635688983668945,0.5959522527744257,3.5881919126215176,-0.9209777838863535,-0.47744747934591886,0
109,1,58,2354,1984,1,113,0,198,276,0.9206824043005964,0.2624862056201876,-0.10977145829902399,-0.307696126872574,-0.12018054087212736,-0.47744747934591886,0
110,1,58,2374,2004,4,117,0,145,151,0.335870330661294,-0.1741727105834598,-0.24209465412529593,0.23646637257093275,-0.9950940027403142,1.3596372990917829,1
111,1,58,2663,2004,10,113,0,198,281,-0.44387910085777593,-0.7563845988549895,0.4489264796341235,-0.307696126872574,0.18320551515407307,-0.47744747934591886,3
112,1,58,1837,2003,4,117,0,145,281,-1.0286911744970784,-0.9019375709228721,-0.31560754069544683,0.23646637257093275,-0.033108203330423205,-0.47744747934591886,3
113,1,58,2990,2003,8,117,0,145,151,-0.6388164587375434,-0.7563845988549895,0.05195689215530805,0.23646637257093275,-0.4538836725361986,1.3596372990917829,1
114,1,58,2990,2004,7,113,0,198,127,1.115619762180364,0.40803917768807,0.9047063763690598,-0.307696126872574,-0.44057417337772525,-0.47744747934591886,0
115,1,58,2990,2004,6,113,0,198,127,0.5308076885410615,-0.028619738515577326,0.9341115309971203,-0.307696126872574,-0.33070078662967856,-0.47744747934591886,0
116,1,58,2790,2003,10,112,0,192,281,-0.6388164587375434,-0.9019375709228721,1.7868610152108722,2.037197348990267,-0.9237586267948418,-0.47744747934591886,3
117,1,58,975,1999,6,113,0,198,281,-0.44387910085777593,1.718015926299012,0.00784916021321773,-0.307696126872574,0.2072417264117695,-0.47744747934591886,0
118,1,58,1004,1999,8,113,0,198,281,1.3105571200601316,0.6991451218238349,0.5665470981463653,-0.307696126872574,0.04840190055805159,-0.47744747934591886,0
119,1,58,138,2016,6,117,0,145,281,-0.833753816617311,-1.0474905429907544,-0.4479307365217186,0.23646637257093275,-0.30502500581603226,-0.47744747934591886,3
120,1,58,1606,2004,4,117,0,145,281,-0.6388164587375434,-0.9019375709228721,0.4195213250060631,0.23646637257093275,-0.15030905648914808,-0.47744747934591886,3
121,1,58,1462,2004,12,117,0,145,281,-0.6388164587375434,-0.9019375709228721,0.7282754486006976,0.23646637257093275,-1.0769539913824746,-0.47744747934591886,3
122,1,58,1473,2005,1,99,0,145,281,2.8700559830982715,2.4457807866384242,1.6839429740126604,3.5881919126215176,-0.6711420172457889,-0.47744747934591886,0
123,1,58,2594,1999,1,117,0,145,151,-1.0286911744970784,-0.9019375709228721,0.5959522527744257,0.23646637257093275,-0.2060090814196301,1.3596372990917829,1
124,1,58,1811,2015,9,112,0,192,281,0.5308076885410615,3.3190986190457186,1.1987579226496639,2.037197348990267,-0.8856111449784498,-0.47744747934591886,0
125,1,58,1793,2014,2,113,0,198,67,0.725745046420829,0.5535921497559525,0.2724955518657613,-0.307696126872574,0.30855532822881226,-0.47744747934591886,0
126,1,58,2648,2002,9,117,0,145,151,-0.833753816617311,-0.9019375709228721,-0.03625857172887292,0.23646637257093275,-0.5534317024590644,1.3596372990917829,1
127,1,58,2981,2006,7,117,0,145,151,0.14093297278152653,-0.3197256826513422,2.433774417028201,0.23646637257093275,-0.2925805140138604,1.3596372990917829,1
128,1,58,401,2006,11,117,0,145,281,0.725745046420829,0.40803917768807,1.139947613393543,0.23646637257093275,-1.1546863729937917,-0.47744747934591886,0
129,1,58,1939,1983,12,112,0,192,67,1.115619762180364,0.40803917768807,0.14017235603948933,2.037197348990267,-0.40288134347657617,-0.47744747934591886,0
130,1,58,1939,1990,10,112,0,192,69,-0.054004385098240966,-0.4652786547192247,-1.638839498958165,2.037197348990267,-0.6077825371352128,1.3596372990917829,1
131,1,58,2990,2006,6,117,0,145,151,0.5308076885410615,-0.028619738515577326,0.9929218402532412,0.23646637257093275,-1.2722223297623434,1.3596372990917829,1
132,1,58,2009,2002,7,117,0,145,281,-0.833753816617311,-1.0474905429907544,-0.0215559944148427,0.23646637257093275,-0.35786073411546127,-0.47744747934591886,3
133,13,143,3058,2010,6,514,12,222,290,-0.24894174297800845,0.40803917768807,-0.006853417100812485,0.7964016980852658,3.242384301768493,-0.47744747934591886,2
134,1,58,1216,2018,5,117,0,145,281,-0.6388164587375434,-0.9019375709228721,-0.4626333138357488,0.23646637257093275,-0.8477631730678934,-0.47744747934591886,3
135,1,58,572,2019,9,117,0,145,281,-0.6388164587375434,-0.9019375709228721,-0.4626333138357488,0.23646637257093275,-0.5545360881705567,-0.47744747934591886,3
136,1,58,1586,2003,6,117,0,145,151,-0.24894174297800845,-0.1741727105834598,-0.13917661292708441,0.23646637257093275,-0.9637919436066998,1.3596372990917829,1
137,1,58,555,2005,10,112,0,192,281,-1.0286911744970784,-1.0474905429907544,-0.16858176755514484,2.037197348990267,-1.1731423241767855,-0.47744747934591886,3
138,1,58,2374,2004,6,113,0,198,127,-0.6388164587375434,-0.7563845988549895,0.6694651393445767,-0.307696126872574,-0.3449977997656364,-0.47744747934591886,3
139,1,58,2762,2004,2,113,0,198,127,-0.6388164587375434,-0.9019375709228721,0.09606462409739869,-0.307696126872574,-0.33200594128423416,-0.47744747934591886,3
140,1,58,817,1991,11,112,0,192,69,-0.054004385098240966,-0.4652786547192247,0.15487493335351954,2.037197348990267,-1.02524354483448,1.3596372990917829,1
141,1,58,2747,2005,2,117,0,145,281,-1.0286911744970784,-0.9019375709228721,0.14017235603948933,0.23646637257093275,-0.959845513851009,-0.47744747934591886,3
142,1,58,183,2004,4,117,0,145,151,3.064993340978039,2.009121870434777,-0.9331157878847154,0.23646637257093275,-0.9609831610493004,1.3596372990917829,0
143,1,58,892,2004,9,117,0,145,151,1.7004318358196664,1.4269099821632472,1.845671324466993,0.23646637257093275,-0.18590049087293237,1.3596372990917829,0
144,1,58,3039,1983,11,97,0,42,67,0.9206824043005964,0.2624862056201876,0.11076720141142891,1.1407750672983064,-1.1782803760454243,-0.47744747934591886,0
145,1,58,26,1990,11,112,0,192,69,-0.054004385098240966,-0.4652786547192247,0.6400599847165164,2.037197348990267,-0.3430764858509179,1.3596372990917829,1
146,1,58,1645,2004,1,117,0,145,281,-0.44387910085777593,-0.7563845988549895,0.24309039723770084,0.23646637257093275,-0.3438587699329917,-0.47744747934591886,3
147,1,58,3115,1990,4,113,0,198,67,1.115619762180364,0.40803917768807,-0.977223519826806,-0.307696126872574,-0.05210291233724039,-0.47744747934591886,0
148,1,58,3135,2016,10,117,0,145,151,-0.6388164587375434,-0.7563845988549895,-0.5361462004058999,0.23646637257093275,-0.8555747702017227,1.3596372990917829,1
149,1,58,3173,2004,6,113,0,198,127,-0.833753816617311,-0.7563845988549895,0.3166032838078519,-0.307696126872574,-0.3325257857136031,-0.47744747934591886,3
150,1,61,1609,1986,10,55,0,9,95,-0.24894174297800845,-0.6108316267871071,-0.15387919024111463,-0.7887673220327757,-0.5117702163028104,-0.47744747934591886,3
151,1,61,2354,1985,12,55,0,9,95,-0.054004385098240966,-0.4652786547192247,-1.638839498958165,-0.7887673220327757,-1.093856331126384,-0.47744747934591886,3
152,1,61,3054,1985,12,55,0,9,95,-0.054004385098240966,-0.4652786547192247,0.5665470981463653,-0.7887673220327757,-1.201416127115008,-0.47744747934591886,3
153,1,61,1116,2005,6,352,0,42,202,2.0903065515792014,1.4269099821632472,-0.006853417100812485,2.0135381098840273,-0.10576827342348065,1.3596372990917829,0
154,1,61,108,2003,1,352,0,42,95,-1.2236285323768459,-1.0474905429907544,1.0076244175672713,2.0135381098840273,-0.05395389451202921,-0.47744747934591886,3
155,1,61,1211,2007,3,352,0,42,202,1.7004318358196664,1.1358040380274823,0.5224393662042746,2.0135381098840273,-0.9098143941184793,1.3596372990917829,0
156,1,61,1347,1999,11,26,0,9,95,-1.2236285323768459,4.920181311792426,3.345334210498074,0.11817017703973563,-1.0978890842231086,-0.47744747934591886,0
157,1,61,170,2003,10,352,0,42,202,-0.44387910085777593,-0.7563845988549895,-0.006853417100812485,2.0135381098840273,0.10774482787253208,1.3596372990917829,1
158,1,61,183,2004,4,352,0,42,202,1.115619762180364,0.40803917768807,-0.47733589114977903,2.0135381098840273,-0.18105140958411595,1.3596372990917829,1
159,1,61,3051,1995,12,352,0,42,202,-0.833753816617311,-0.9019375709228721,0.05195689215530805,2.0135381098840273,-0.7226757996458592,1.3596372990917829,1
160,1,61,1034,2006,1,99,0,145,281,1.3105571200601316,1.8635688983668945,0.5371419435183048,3.5881919126215176,0.010093407058111303,-0.47744747934591886,0
161,1,61,1798,2001,12,99,0,145,95,2.0903065515792014,1.718015926299012,0.6106548300884559,3.5881919126215176,-0.7288632970760304,-0.47744747934591886,0
162,1,61,409,2018,12,352,0,42,95,-0.6388164587375434,-0.7563845988549895,4.109868230827644,2.0135381098840273,0.10721898333181897,-0.47744747934591886,3
163,1,61,140,2006,9,55,0,9,202,-1.0286911744970784,-0.9019375709228721,-0.16858176755514484,-0.7887673220327757,-0.34679994625157184,1.3596372990917829,1
164,1,61,3139,2007,3,352,0,42,95,0.5308076885410615,2.1546748425026596,0.8605986444269692,2.0135381098840273,0.7173780538882295,-0.47744747934591886,0
165,1,61,3139,2006,2,352,0,42,202,0.5308076885410615,0.11693323355230513,2.154425448061627,2.0135381098840273,-0.14454039291823922,1.3596372990917829,1
166,1,61,3139,2007,4,352,0,42,202,-0.24894174297800845,-0.4652786547192247,2.4190718397141704,2.0135381098840273,0.0826293270212262,1.3596372990917829,1
167,1,61,2587,2008,4,352,0,42,202,-0.054004385098240966,-0.4652786547192247,-0.006853417100812485,2.0135381098840273,-0.39583997802725135,1.3596372990917829,1
168,1,61,515,2010,2,352,0,42,202,-1.0286911744970784,-0.7563845988549895,0.8605986444269692,2.0135381098840273,0.04767419140176874,1.3596372990917829,1
169,1,61,183,2005,12,352,0,42,202,-0.6388164587375434,-0.7563845988549895,1.8162661698389326,2.0135381098840273,0.09815978043745685,1.3596372990917829,1
